Temperature(°),W12(um),W34(um),W58(um),W6(um),W7(um),Idc(uA),Length(um),Gain(db),Bandwidth(Hz),GBW(MHz),Power(uW),PM(degree),GM(dB),PSRR(dB),SlewRate (V/us),CMRR,Class
50,8,30,18,60,30,130,0.18,52.76302811,18796.1,9.811627946,2617.70712,73.9703,12.37207,50.0149,6.3232,59.58556286,3
50,8,30,18,60.2,30,130,0.18,52.7669762,18789.1,9.803521301,2620.62841,73.9926,12.38399,50.0309,6.3239,59.58556286,3
50,8,30,18,60.4,30,130,0.18,52.77088869,18782.1,9.795487043,2623.544497,74.0147,12.39586,50.0469,6.3245,59.58556286,3
50,8,30,18,60.5,30,130,0.18,52.77476585,18775.2,9.787524291,2626.455399,74.0366,12.40768,50.0629,6.3252,59.58550711,3
50,8,30,18,60.7,30,130,0.18,52.77860791,18768.4,9.779632176,2629.361132,74.0585,12.41946,50.0788,6.3259,59.58550711,3
50,8,30,18,60.9,30,130,0.18,52.78241511,18761.6,9.771829753,2632.261711,74.0802,12.43118,50.0946,6.3265,59.58550711,3
50,8,30,18,61.1,30,130,0.18,52.78618769,18754.9,9.764350546,2635.157153,74.1018,12.44285,50.1104,6.3272,59.58550711,3
50,8,30,18,61.2,30,130,0.18,52.78992588,18748.3,9.756936516,2638.047474,74.1233,12.45448,50.1261,6.3278,59.58550711,3
50,8,30,18,61.4,30,130,0.18,52.79362991,18741.7,9.749586883,2640.932691,74.1447,12.46606,50.1417,6.3285,59.58550711,3
50,8,30,18,61.6,30,130,0.18,52.79730001,18735.2,9.742300881,2643.812819,74.166,12.47759,50.1573,6.3291,59.58550711,3
50,8,30,18,61.8,30,130,0.18,52.80093639,18728.7,9.735077754,2646.687874,74.1871,12.48908,50.1729,6.3298,59.58550711,3
50,8,30,18,61.9,30,130,0.18,52.80453928,18722.4,9.727916757,2649.557871,74.2081,12.50051,50.1883,6.3304,59.58550711,3
50,8,30,18,62.1,30,130,0.18,52.80810888,18716,9.720817156,2652.422827,74.229,12.51191,50.2038,6.331,59.58550711,3
50,8,30,18,62.3,30,130,0.18,52.81164542,18709.8,9.713778228,2655.282757,74.2498,12.52325,50.2192,6.3317,59.58550711,3
50,8,30,18,62.5,30,130,0.18,52.8151491,18703.6,9.70679926,2658.137677,74.2705,12.53455,50.2345,6.3323,59.58550711,3
50,8,30,18,62.6,30,130,0.18,52.81862011,18697.5,9.699879549,2660.987601,74.291,12.5458,50.2497,6.3329,59.58550711,3
50,8,30,18,62.8,30,130,0.18,52.82205867,18691.4,9.693018403,2663.832546,74.3115,12.55701,50.2649,6.3335,59.58550711,3
50,8,30,18,63,30,130,0.18,52.82546497,18685.4,9.68621514,2666.672526,74.3318,12.56817,50.2801,6.3342,59.58550711,3
50,8,30,18,63.2,30,130,0.18,52.82883921,18679.4,9.679469085,2669.507556,74.3521,12.57929,50.2952,6.3348,59.58550711,3
50,8,30,18,63.3,30,130,0.18,52.83218157,18673.6,9.672779577,2672.337652,74.3722,12.59036,50.3102,6.3354,59.58550711,3
50,8,30,18,63.5,30,130,0.18,52.83549225,18667.7,9.666145961,2675.162829,74.3922,12.60139,50.3252,6.336,59.58550711,3
50,8,30,18,63.7,30,130,0.18,52.83877143,18662,9.659567592,2677.983101,74.4121,12.61238,50.3402,6.3366,59.58550711,3
50,8,30,18,63.9,30,130,0.18,52.8420193,18656.3,9.653043835,2680.798483,74.432,12.62332,50.3551,6.3372,59.58550711,3
50,8,30,18,64,30,130,0.18,52.84523603,18650.6,9.646574064,2683.60899,74.4517,12.63422,50.3699,6.3378,59.58550711,3
50,8,30,18,64.2,30,130,0.18,52.8484218,18645,9.64015766,2686.414637,74.4713,12.64507,50.3847,6.3384,59.58550711,3
50,8,30,18,64.4,30,130,0.18,52.85157679,18639.5,9.633794015,2689.215437,74.4907,12.65588,50.3994,6.3389,59.58550711,3
50,8,30,18,64.6,30,130,0.18,52.85470116,18634,9.627482528,2692.011406,74.5101,12.66665,50.4141,6.3395,59.58550711,3
50,8,30,18,64.7,30,130,0.18,52.85779509,18628.6,9.621222606,2694.802558,74.5294,12.67738,50.4288,6.3401,59.58550711,3
50,8,30,18,64.9,30,130,0.18,52.86085873,18623.3,9.615013667,2697.588907,74.5486,12.68806,50.4434,6.3407,59.58550711,3
50,8,30,18,65.1,30,130,0.18,52.86389227,18618,9.608855133,2700.370467,74.5677,12.69871,50.4579,6.3413,59.58550711,3
50,8,30,18,65.3,30,130,0.18,52.86689584,18612.8,9.602746437,2703.147253,74.5867,12.70931,50.4724,6.3418,59.58550711,3
50,8,30,18,65.4,30,130,0.18,52.86986962,18607.7,9.596687019,2705.919277,74.6056,12.71987,50.4868,6.3424,59.58550711,3
50,8,30,18,65.6,30,130,0.18,52.87281375,18602.6,9.590676326,2708.686556,74.6244,12.73039,50.5012,6.343,59.58550711,3
50,8,30,18,65.8,30,130,0.18,52.8757284,18597.6,9.584713814,2711.449101,74.6431,12.74087,50.5155,6.3435,59.58550711,3
50,8,30,18,66,30,130,0.18,52.87861371,18592.7,9.578798945,2714.206928,74.6617,12.75131,50.5298,6.3441,59.58550711,3
50,8,30,18,66.1,30,130,0.18,52.88146983,18587.8,9.572931189,2716.960049,74.6802,12.7617,50.5441,6.3447,59.58550711,3
50,8,30,18,66.3,30,130,0.18,52.8842969,18582.9,9.567110024,2719.708479,74.6986,12.77206,50.5583,6.3452,59.58550711,3
50,8,30,18,66.5,30,130,0.18,52.88709507,18578.1,9.561334933,2722.452231,74.717,12.78238,50.5724,6.3458,59.58550711,3
50,8,30,18,66.7,30,130,0.18,52.88986448,18573.4,9.555605409,2725.191318,74.7352,12.79266,50.5865,6.3463,59.58550711,3
50,8,30,18,66.8,30,130,0.18,52.89260527,18568.7,9.549921115,2727.925754,74.7533,12.8029,50.6006,6.3468,59.58550711,3
50,8,30,18,67,30,130,0.18,52.89531758,18564.1,9.544472594,2730.655552,74.7714,12.8131,50.6146,6.3474,59.58550711,3
50,8,30,18,67.2,30,130,0.18,52.89800154,18559.5,9.539066332,2733.380726,74.7893,12.82326,50.6286,6.3479,59.58550711,3
50,8,30,18,67.4,30,130,0.18,52.90065728,18555,9.533701867,2736.101288,74.8072,12.83338,50.6425,6.3485,59.58550711,3
50,8,30,18,67.5,30,130,0.18,52.90328493,18550.5,9.528378748,2738.817251,74.825,12.84347,50.6564,6.349,59.58550711,3
50,8,30,18,67.7,30,130,0.18,52.90588462,18546.1,9.523096526,2741.52863,74.8427,12.85351,50.6702,6.3495,59.58550711,3
50,8,30,18,67.9,30,130,0.18,52.90845648,18541.7,9.51785476,2744.235436,74.8603,12.86352,50.684,6.35,59.58550711,3
50,8,30,18,68.1,30,130,0.18,52.91100064,18537.4,9.512653014,2746.937683,74.8778,12.87349,50.6977,6.3506,59.58550711,3
50,8,30,18,68.2,30,130,0.18,52.9135172,18533.1,9.507490858,2749.635383,74.8952,12.88343,50.7114,6.3511,59.58550711,3
50,8,30,18,68.4,30,130,0.18,52.9160063,18528.9,9.502367868,2752.328549,74.9125,12.89332,50.725,6.3516,59.58550711,3
50,8,30,18,68.6,30,130,0.18,52.91846805,18524.7,9.497283625,2755.017194,74.9298,12.90318,50.7386,6.3521,59.58550711,3
50,8,30,18,68.8,30,130,0.18,52.92090257,18520.6,9.492237716,2757.70133,74.947,12.913,50.7522,6.3526,59.58550711,3
50,8,30,18,68.9,30,130,0.18,52.92330997,18516.6,9.487229734,2760.38097,74.964,12.92279,50.7657,6.3531,59.58550711,3
50,8,30,18,69.1,30,130,0.18,52.92569037,18512.6,9.482259274,2763.056126,74.981,12.93254,50.7792,6.3536,59.58550711,3
50,8,30,18,69.3,30,130,0.18,52.92804388,18508.6,9.477325941,2765.726811,74.998,12.94225,50.7926,6.3542,59.58550711,3
50,8,30,18,69.5,30,130,0.18,52.9303706,18504.7,9.472429342,2768.393037,75.0148,12.95193,50.806,6.3547,59.58550711,3
50,8,30,18,69.6,30,130,0.18,52.93267064,18500.8,9.467569089,2771.054816,75.0316,12.96157,50.8194,6.3552,59.58550711,3
50,8,30,18,69.8,30,130,0.18,52.93494411,18497,9.462744801,2773.71216,75.0482,12.97118,50.8327,6.3556,59.58550711,3
50,8,30,18,70,30,130,0.18,52.93719112,18493.3,9.4579561,2776.365082,75.0648,12.98075,50.8459,6.3561,59.58550711,3
50,8,30,18,70.2,30,130,0.18,52.93941175,18489.6,9.453202614,2779.013594,75.0814,12.99029,50.8592,6.3566,59.58550711,3
50,8,30,18,70.4,30,130,0.18,52.94160613,18485.9,9.448483975,2781.657706,75.0978,12.99979,50.8723,6.3571,59.58550711,3
50,8,30,18,70.5,30,130,0.18,52.94377434,18482.3,9.443799821,2784.297432,75.1142,13.00926,50.8855,6.3576,59.58550711,3
50,8,30,18,70.7,30,130,0.18,52.94591648,18478.8,9.439149792,2786.932783,75.1304,13.01869,50.8986,6.3581,59.58550711,3
50,8,30,18,70.9,30,130,0.18,52.94803264,18475.2,9.434533535,2789.563771,75.1467,13.02809,50.9116,6.3586,59.58550711,3
50,8,30,18,71.1,30,130,0.18,52.95012293,18471.8,9.4299507,2792.190408,75.1628,13.03746,50.9246,6.359,59.58550711,3
50,8,30,18,71.2,30,130,0.18,52.95218744,18468.4,9.425400944,2794.812704,75.1788,13.04679,50.9376,6.3595,59.58550711,3
50,8,30,18,71.4,30,130,0.18,52.95422625,18465,9.420883924,2797.430673,75.1948,13.05608,50.9506,6.36,59.58550711,3
50,8,30,18,71.6,30,130,0.18,52.95623946,18461.7,9.416399305,2800.044325,75.2107,13.06535,50.9635,6.3605,59.58550711,3
50,8,30,18,71.8,30,130,0.18,52.95822715,18458.4,9.411946755,2802.653671,75.2265,13.07458,50.9763,6.3609,59.58550711,3
50,8,30,18,71.9,30,130,0.18,52.96018941,18455.2,9.407525945,2805.258723,75.2423,13.08378,50.9891,6.3614,59.58550711,3
50,8,30,18,72.1,30,130,0.18,52.96212633,18452,9.403136552,2807.859493,75.258,13.09294,51.0019,6.3619,59.58550711,3
50,8,30,18,72.3,30,130,0.18,52.96403799,18448.9,9.398778255,2810.455991,75.2736,13.10207,51.0146,6.3623,59.58550711,3
50,8,30,18,72.5,30,130,0.18,52.96592448,18445.8,9.39445074,2813.048229,75.2891,13.11117,51.0273,6.3628,59.58550711,3
50,8,30,18,72.6,30,130,0.18,52.96778587,18442.8,9.390153693,2815.636218,75.3046,13.12024,51.04,6.3632,59.58550711,3
50,8,30,18,72.8,30,130,0.18,52.96962224,18439.8,9.385886807,2818.219969,75.32,13.12927,51.0526,6.3637,59.58550711,3
50,8,30,18,73,30,130,0.18,52.97143368,18436.9,9.381649777,2820.799492,75.3353,13.13828,51.0652,6.3641,59.58550711,3
50,8,30,18,73.2,30,130,0.18,52.97322027,18434,9.377442303,2823.3748,75.3506,13.14725,51.0778,6.3646,59.58550711,3
50,8,30,18,73.3,30,130,0.18,52.97498207,18431.1,9.373264088,2825.945902,75.3657,13.15619,51.0903,6.365,59.58550711,3
50,8,30,18,73.5,30,130,0.18,52.97671917,18428.3,9.369114838,2828.512809,75.3809,13.1651,51.1027,6.3655,59.58550711,3
50,8,30,18,73.7,30,130,0.18,52.97843163,18425.6,9.364994264,2831.075533,75.3959,13.17398,51.1152,6.3659,59.58550711,3
50,8,30,18,73.9,30,130,0.18,52.98011954,18422.9,9.360902079,2833.634083,75.4109,13.18282,51.1276,6.3664,59.58550711,3
50,8,30,18,74,30,130,0.18,52.98178295,18420.2,9.356838001,2836.188471,75.4258,13.19164,51.1399,6.3668,59.58550711,3
50,8,30,18,74.2,30,130,0.18,52.98342196,18417.6,9.35280175,2838.738707,75.4406,13.20043,51.1523,6.3672,59.58550711,3
50,8,30,18,74.4,30,130,0.18,52.98503661,18415,9.348793051,2841.284802,75.4554,13.20918,51.1646,6.3677,59.58550711,3
50,8,30,18,74.6,30,130,0.18,52.98662698,18412.5,9.34481163,2843.826765,75.4701,13.21791,51.1768,6.3681,59.58550711,3
50,8,30,18,74.7,30,130,0.18,52.98819314,18410,9.340857218,2846.364608,75.4848,13.2266,51.189,6.3685,59.58550711,3
50,8,30,18,74.9,30,130,0.18,52.98973516,18407.6,9.336929549,2848.89834,75.4994,13.23526,51.2012,6.369,59.58550711,3
50,8,30,18,75.1,30,130,0.18,52.99125309,18405.2,9.333028361,2851.427973,75.5139,13.2439,51.2134,6.3694,59.58550711,3
50,8,30,18,75.3,30,130,0.18,52.99274701,18402.9,9.329263106,2853.953515,75.5283,13.25251,51.2255,6.3698,59.58550711,3
50,8,30,18,75.4,30,130,0.18,52.99421697,18400.6,9.325538516,2856.474978,75.5427,13.26108,51.2375,6.3702,59.58550711,3
50,8,30,18,75.6,30,130,0.18,52.99566303,18398.3,9.321838626,2858.992371,75.557,13.26963,51.2496,6.3706,59.58550711,3
50,8,30,18,75.8,30,130,0.18,52.99708527,18396.1,9.318163199,2861.505705,75.5713,13.27815,51.2616,6.3711,59.58550711,3
50,8,30,18,76,30,130,0.18,52.99848373,18394,9.314511995,2864.014989,75.5855,13.28663,51.2736,6.3715,59.58550711,3
50,8,30,18,76.1,30,130,0.18,52.99985848,18391.9,9.310884783,2866.520233,75.5996,13.29509,51.2855,6.3719,59.58550711,3
50,8,30,18,76.3,30,130,0.18,53.00120958,18389.8,9.307281329,2869.021448,75.6137,13.30353,51.2974,6.3723,59.58550711,3
50,8,30,18,76.5,30,130,0.18,53.00253707,18387.8,9.303701405,2871.518643,75.6277,13.31193,51.3093,6.3727,59.58550711,3
50,8,30,18,76.7,30,130,0.18,53.00384103,18385.8,9.300144786,2874.011827,75.6417,13.3203,51.3211,6.3731,59.58550711,3
50,8,30,18,76.8,30,130,0.18,53.00512149,18383.8,9.296611249,2876.501011,75.6555,13.32865,51.3329,6.3735,59.58550711,3
50,8,30,18,77,30,130,0.18,53.00637853,18381.9,9.293100571,2878.986204,75.6694,13.33697,51.3447,6.3739,59.58550711,3
50,8,30,18,77.2,30,130,0.18,53.00761218,18380.1,9.289612535,2881.467416,75.6832,13.34526,51.3564,6.3744,59.58550711,3
50,8,30,18,77.4,30,130,0.18,53.00882251,18378.3,9.286146926,2883.944656,75.6969,13.35352,51.3681,6.3748,59.58550711,3
50,8,30,18,77.5,30,130,0.18,53.01000956,18376.5,9.282703529,2886.417934,75.7105,13.36176,51.3798,6.3752,59.58550711,3
50,8,30,18,77.7,30,130,0.18,53.01117339,18374.8,9.279282135,2888.887259,75.7241,13.36996,51.3914,6.3756,59.58550711,3
50,8,30,18,77.9,30,130,0.18,53.01231404,18373.1,9.275882534,2891.352641,75.7376,13.37814,51.403,6.376,59.58550711,3
50,8,30,18,78.1,30,130,0.18,53.01343157,18371.5,9.272504521,2893.814088,75.7511,13.3863,51.4146,6.3763,59.58550711,3
50,8,30,18,78.2,30,130,0.18,53.01452602,18369.9,9.269147893,2896.271611,75.7646,13.39443,51.4261,6.3767,59.58550711,3
50,8,30,18,78.4,30,130,0.18,53.01559744,18368.4,9.265812447,2898.725219,75.7779,13.40253,51.4376,6.3771,59.58550711,3
50,8,30,18,78.6,30,130,0.18,53.01664588,18366.9,9.262497984,2901.17492,75.7912,13.4106,51.4491,6.3775,59.58550711,3
50,8,30,18,78.8,30,130,0.18,53.01767138,18365.4,9.259204309,2903.620723,75.8045,13.41865,51.4605,6.3778,59.58550711,3
50,8,30,18,78.9,30,130,0.18,53.018674,18364,9.255931225,2906.062639,75.8177,13.42667,51.472,6.3782,59.58550711,3
50,8,30,18,79.1,30,130,0.18,53.01965376,18362.6,9.252678542,2908.500676,75.8308,13.43466,51.4833,6.3786,59.58550711,3
50,8,30,18,79.3,30,130,0.18,53.02061073,18361.3,9.249446067,2910.934842,75.8439,13.44263,51.4947,6.3789,59.58550711,3
50,8,30,18,79.5,30,130,0.18,53.02154494,18360,9.246233614,2913.365147,75.8569,13.45057,51.506,6.3793,59.58550711,3
50,8,30,18,79.6,30,130,0.18,53.02245645,18358.8,9.243040995,2915.7916,75.8699,13.45849,51.5173,6.3797,59.58550711,3
50,8,30,18,79.8,30,130,0.18,53.02334527,18357.6,9.239868028,2918.21421,75.8828,13.46638,51.5285,6.38,59.58550711,3
50,8,30,18,80,30,130,0.18,53.02421147,18356.4,9.23671453,2920.632984,75.8957,13.47425,51.5398,6.3804,59.58550711,3
50,8,30,18,80.2,30,130,0.18,53.02505507,18355.3,9.233580322,2923.047933,75.9085,13.48209,51.551,6.3807,59.58550711,3
50,8,30,18,80.4,30,130,0.18,53.02587612,18354.3,9.230465225,2925.459065,75.9213,13.4899,51.5621,6.3811,59.58550711,3
50,8,30,18,80.5,30,130,0.18,53.02667465,18353.2,9.227369064,2927.866388,75.934,13.49769,51.5732,6.3814,59.58550711,3
50,8,30,18,80.7,30,130,0.18,53.0274507,18352.2,9.224291665,2930.269911,75.9467,13.50546,51.5843,6.3818,59.58550711,3
50,8,30,18,80.9,30,130,0.18,53.02820432,18351.3,9.221232855,2932.669642,75.9593,13.5132,51.5954,6.3821,59.58550711,3
50,8,30,18,81.1,30,130,0.18,53.02893553,18350.4,9.218192464,2935.065591,75.9718,13.52091,51.6065,6.3825,59.58550711,3
50,8,30,18,81.2,30,130,0.18,53.02964438,18349.6,9.215170325,2937.457764,75.9843,13.5286,51.6175,6.3828,59.58550711,3
50,8,30,18,81.4,30,130,0.18,53.0303309,18348.7,9.212166269,2939.846172,75.9968,13.53627,51.6285,6.3832,59.58550711,3
50,8,30,18,81.6,30,130,0.18,53.03099513,18348,9.209180134,2942.230822,76.0092,13.54391,51.6394,6.3835,59.58550711,3
50,8,30,18,81.8,30,130,0.18,53.03163709,18347.2,9.206211755,2944.611723,76.0216,13.55153,51.6503,6.3838,59.58550711,3
50,8,30,18,81.9,30,130,0.18,53.03225684,18346.5,9.203260972,2946.988882,76.0339,13.55913,51.6612,6.3842,59.58550711,3
50,8,30,18,82.1,30,130,0.18,53.03285439,18345.9,9.200327626,2949.362309,76.0461,13.5667,51.6721,6.3845,59.58550711,3
50,8,30,18,82.3,30,130,0.18,53.03342978,18345.3,9.197411557,2951.732011,76.0583,13.57424,51.6829,6.3849,59.58550711,3
50,8,30,18,82.5,30,130,0.18,53.03398305,18344.7,9.194512612,2954.097996,76.0705,13.58177,51.6937,6.3852,59.58550711,3
50,8,30,18,82.6,30,130,0.18,53.03451422,18344.2,9.191630634,2956.460273,76.0826,13.58927,51.7045,6.3855,59.58550711,3
50,8,30,18,82.8,30,130,0.18,53.03502333,18343.7,9.188765472,2958.818849,76.0947,13.59674,51.7153,6.3859,59.58550711,3
50,8,30,18,83,30,130,0.18,53.03551041,18343.3,9.185916975,2961.173733,76.1067,13.60419,51.726,6.3862,59.58550711,3
50,8,30,18,83.2,30,130,0.18,53.03597549,18342.9,9.183084992,2963.524932,76.1186,13.61162,51.7367,6.3865,59.58550711,3
50,8,30,18,83.3,30,130,0.18,53.0364186,18342.5,9.180269376,2965.872454,76.1306,13.61903,51.7474,6.3868,59.58550711,3
50,8,30,18,83.5,30,130,0.18,53.03683977,18342.2,9.177469982,2968.216308,76.1424,13.62641,51.758,6.3872,59.58550711,3
50,8,30,18,83.7,30,130,0.18,53.03723903,18342,9.174686663,2970.556502,76.1542,13.63378,51.7686,6.3875,59.58550711,3
50,8,30,18,83.9,30,130,0.18,53.0376164,18341.7,9.171919278,2972.893041,76.166,13.64111,51.7792,6.3878,59.58550711,3
50,8,30,18,84,30,130,0.18,53.03797191,18341.6,9.169167684,2975.225936,76.1778,13.64843,51.7898,6.3881,59.58550711,3
50,8,30,18,84.2,30,130,0.18,53.0383056,18341.4,9.16643174,2977.555193,76.1894,13.65572,51.8003,6.3885,59.58550711,3
50,8,30,18,84.4,30,130,0.18,53.03861749,18341.3,9.163711309,2979.88082,76.2011,13.66299,51.8108,6.3888,59.58550711,3
50,8,30,18,84.6,30,130,0.18,53.0389076,18341.2,9.161006253,2982.202825,76.2127,13.67024,51.8213,6.3891,59.58550711,3
50,8,30,18,84.7,30,130,0.18,53.03917596,18341.2,9.158316436,2984.521215,76.2242,13.67747,51.8317,6.3894,59.58550711,3
50,8,30,18,84.9,30,130,0.18,53.0394226,18341.2,9.155641723,2986.835998,76.2357,13.68468,51.8421,6.3898,59.58550711,3
50,8,30,18,85.1,30,130,0.18,53.03964754,18341.3,9.152981982,2989.147181,76.2472,13.69186,51.8525,6.3901,59.58550711,3
50,8,30,18,85.3,30,130,0.18,53.03985081,18341.4,9.150337081,2991.454772,76.2586,13.69902,51.8629,6.3904,59.58550711,3
50,8,30,18,85.4,30,130,0.18,53.04003243,18341.6,9.14770689,2993.758778,76.27,13.70616,51.8732,6.3907,59.58550711,3
50,8,30,18,85.6,30,130,0.18,53.04019242,18341.7,9.145091279,2996.059207,76.2813,13.71328,51.8836,6.391,59.58550711,3
50,8,30,18,85.8,30,130,0.18,53.04033082,18342,9.142490121,2998.356066,76.2926,13.72038,51.8939,6.3913,59.58550711,3
50,8,30,18,86,30,130,0.18,53.04044764,18342.2,9.13990329,3000.649362,76.3039,13.72745,51.9041,6.3916,59.58550711,3
50,8,30,18,86.1,30,130,0.18,53.0405429,18342.5,9.13733066,3002.939102,76.3151,13.73451,51.9144,6.392,59.58550711,3
50,8,30,18,86.3,30,130,0.18,53.04061663,18342.9,9.134772108,3005.225294,76.3262,13.74154,51.9246,6.3923,59.58550711,3
50,8,30,18,86.5,30,130,0.18,53.04066885,18343.3,9.132227511,3007.507945,76.3373,13.74855,51.9348,6.3926,59.58550711,3
50,8,30,18,86.7,30,130,0.18,53.04069958,18343.7,9.129696749,3009.787062,76.3484,13.75554,51.9449,6.3929,59.58550711,3
50,8,30,18,86.8,30,130,0.18,53.04070884,18344.2,9.1271797,3012.062653,76.3594,13.76251,51.9551,6.3932,59.58550711,3
50,8,30,18,87,30,130,0.18,53.04069666,18344.7,9.124676247,3014.334723,76.3704,13.76946,51.9652,6.3935,59.58550711,3
50,8,30,18,87.2,30,130,0.18,53.04066305,18345.3,9.122186271,3016.603281,76.3814,13.77639,51.9752,6.3938,59.58550711,3
50,8,30,18,87.4,30,130,0.18,53.04060803,18345.9,9.119721893,3018.868333,76.3923,13.7833,51.9955,6.3941,59.58550711,3
50,8,30,18,87.5,30,130,0.18,53.04053163,18346.5,9.117334076,3021.129887,76.4032,13.79019,52.0057,6.3944,59.58550711,3
50,8,30,18,87.7,30,130,0.18,53.04043386,18347.2,9.114958906,3023.387949,76.414,13.79706,52.0158,6.3947,59.58550711,3
50,8,30,18,87.9,30,130,0.18,53.04031474,18347.9,9.112596273,3025.642526,76.4248,13.80391,52.0259,6.395,59.58550711,3
50,8,30,18,88.1,30,130,0.18,53.0401743,18348.6,9.110246071,3027.893624,76.4355,13.81074,52.0359,6.3953,59.58550711,3
50,8,30,18,88.2,30,130,0.18,53.04001254,18349.4,9.107908194,3030.141252,76.4462,13.81755,52.046,6.3956,59.58550711,3
50,8,30,18,88.4,30,130,0.18,53.03982949,18350.3,9.105582537,3032.385415,76.4569,13.82434,52.056,6.3959,59.58550711,3
50,8,30,18,88.6,30,130,0.18,53.03962517,18351.2,9.103268995,3034.62612,76.4675,13.8311,52.066,6.3962,59.58550711,3
50,8,30,18,88.8,30,130,0.18,53.03939959,18352.1,9.100967466,3036.863375,76.4781,13.83785,52.0759,6.3965,59.58550711,3
50,8,30,18,88.9,30,130,0.18,53.03915277,18353.1,9.098677847,3039.097185,76.4887,13.84458,52.0859,6.3968,59.58550711,3
50,8,30,18,89.1,30,130,0.18,53.03888473,18354.1,9.096400038,3041.327558,76.4992,13.8513,52.0958,6.397,59.58550711,3
50,8,30,18,89.3,30,130,0.18,53.03859548,18355.1,9.094133937,3043.554499,76.5096,13.85799,52.1057,6.3973,59.58550711,3
50,8,30,18,89.5,30,130,0.18,53.03828504,18356.2,9.091879447,3045.778016,76.5201,13.86466,52.1156,6.3976,59.58550711,3
50,8,30,18,89.6,30,130,0.18,53.03795343,18357.3,9.089636469,3047.998115,76.5305,13.87131,52.1254,6.3979,59.58550711,3
50,8,30,18,89.8,30,130,0.18,53.03760066,18358.5,9.087404905,3050.214803,76.5408,13.87795,52.1353,6.3982,59.58550711,3
50,8,30,18,90,30,130,0.18,53.03722675,18359.7,9.085184661,3052.428086,76.5512,13.88456,52.1451,6.3985,59.58550711,3
50,8,30,18,90.2,30,130,0.18,53.0368317,18360.9,9.082975639,3054.63797,76.5615,13.89116,52.1548,6.3988,59.58550711,3
50,8,30,18,90.4,30,130,0.18,53.03641555,18362.2,9.080777747,3056.844462,76.5717,13.89773,52.1646,6.399,59.58550711,3
50,8,30,18,90.5,30,130,0.18,53.0359783,18363.5,9.07859089,3059.047568,76.5819,13.90429,52.1743,6.3993,59.58550711,3
50,8,30,18,90.7,30,130,0.18,53.03551996,18364.9,9.076414976,3061.247295,76.5921,13.91083,52.1841,6.3996,59.58550711,3
50,8,30,18,90.9,30,130,0.18,53.03504055,18366.3,9.074249913,3063.443649,76.6022,13.91736,52.1937,6.3999,59.58550711,3
50,8,30,18,91.1,30,130,0.18,53.03454009,18367.8,9.07209561,3065.636637,76.6123,13.92386,52.2034,6.4002,59.58550711,3
50,8,30,18,91.2,30,130,0.18,53.03401858,18369.3,9.069951978,3067.826263,76.6224,13.93034,52.2131,6.4004,59.58550711,3
50,8,30,18,91.4,30,130,0.18,53.03347604,18370.8,9.067818927,3070.012535,76.6324,13.93681,52.2227,6.4007,59.58550711,3
50,8,30,18,91.6,30,130,0.18,53.03291249,18372.4,9.065696369,3072.19546,76.6426,13.94335,52.2323,6.401,59.58550711,3
50,8,30,18,91.8,30,130,0.18,53.03232793,18374,9.063584217,3074.375042,76.6527,13.9499,52.2419,6.4013,59.58550711,3
50,8,30,18,91.9,30,130,0.18,53.03172238,18375.6,9.061482384,3076.551288,76.6628,13.95644,52.2514,6.4015,59.58550711,3
50,8,30,18,92.1,30,130,0.18,53.03109585,18377.3,9.059390784,3078.724204,76.6729,13.96296,52.261,6.4018,59.58550711,3
50,8,30,18,92.3,30,130,0.18,53.03044835,18379.1,9.057309333,3080.893797,76.683,13.96946,52.2705,6.4021,59.58550711,3
50,8,30,18,92.5,30,130,0.18,53.0297799,18380.8,9.055237945,3083.060072,76.693,13.97595,52.28,6.4023,59.58550711,3
50,8,30,18,92.6,30,130,0.18,53.0290905,18382.6,9.053176539,3085.223035,76.703,13.98243,52.2895,6.4026,59.58550711,3
50,8,30,18,92.8,30,130,0.18,53.02838017,18384.5,9.051125031,3087.382692,76.713,13.98889,52.2989,6.4029,59.58550711,3
50,8,30,18,93,30,130,0.18,53.02764892,18386.4,9.049083338,3089.53905,76.7229,13.99534,52.3083,6.4031,59.58550711,3
